Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
3995|2010879|240|2022-08-01|4cabf1d3-6274-4756-bc32-7f3357406b24|DPU|USD|240.03|240.03|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-02 16:38:08|
3995|2011008|240|2022-07-29|44ac4aad-d505-4bcf-aaa6-dbef1905f812|DPU|USD|2661.24|2661.24|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-05 10:52:01|
3995|2012003|240|2022-08-26|c2e2b501-e975-4042-9740-1d7e2a10e72d|DPU|USD|8524.80|8524.80|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-26 15:33:01|
3752|2052261|370|2022-07-22|479AF03B-D61A-4A24-B628-E54DE0044B21|DPU|USD|298.08|298.08|GTM| |26544814|KRASKA DISTRIBUIDORA, SOCIEDAD ANONIMA|14 AVENIDA ZONA 4 FINCA EL NARANJO|SN|19-50|1001|NO.OFIBODEGAS SAN SEBASTIAN BODEGA NO.18, MIXCO GUATEMALA|2022-08-03 14:06:01|
3995|2010982|240|2022-08-01|88824bb9-020f-4b8a-abd8-60035bc54485|DPU|USD|712.00|712.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-04 13:47:10|
3752|2052645|370|2022-08-16|5FB7E4C7-6615-496D-8C3E-542B153869B6|DPU|USD|6725.00|6725.00|GTM| |26544814|KRASKA DISTRIBUIDORA, SOCIEDAD ANONIMA|14 AVENIDA ZONA 4 FINCA EL NARANJO|SN|19-50|1001|NO.OFIBODEGAS SAN SEBASTIAN BODEGA NO.18, MIXCO GUATEMALA|2022-08-24 10:02:01|
3995|2011019|240|2022-08-04|8fcd6591-7245-44ec-8ea8-d9247674c9d5|DPU|USD|98.40|98.40|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-05 13:37:22|
3995|2010925|240|2022-08-01|88824bb9-020f-4b8a-abd8-60035bc54485|DPU|USD|712.00|712.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-03 14:05:02|
3995|2011505|240|2022-08-16|8e164ac1-83ec-4e1a-bc5b-df4127100410|DPU|USD|3663.36|3663.36|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-17 18:32:05|
3995|2011275|240|2022-08-11|554c79f8-e31b-43c0-b770-d034ed6e193f|DPU|USD|8524.80|8524.80|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-12 11:34:03|
3752|2052681|370|2022-08-30|57a92a97-24cc-4144-8a46-0c8b4a2c77c5|DPU|USD|33187.20|33187.20|GTM| |26544814|KRASKA DISTRIBUIDORA, SOCIEDAD ANONIMA|14 AVENIDA ZONA 4 FINCA EL NARANJO|SN|19-50|1001|NO.OFIBODEGAS SAN SEBASTIAN BODEGA NO.18, MIXCO GUATEMALA|2022-08-30 19:24:00|
3995|2010949|240|2022-08-02|90d4e59e-1bdf-49a0-9575-6428e259e864|DPU|USD|12348.00|12348.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-03 18:23:19|
3995|2011088|240||COVE2259GPGD8|EXW| |0.00|0.00| | |62-0459540|H.C. SPINKS CLAY COMPANY||||||2022-08-08 18:20:07|
3995|2012232|240|2022-08-30|34a5bf08-2ab6-4c15-ba9f-0a2745536e65|DPU|USD|124.95|124.95|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-31 16:30:04|
3995|2010982|240|2022-08-01|fe35082b-9ec0-4925-88eb-47c126428671|DPU|USD|248.92|248.92|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-04 13:47:10|
3752|2052645|370|2022-08-16|A370BEF2-6F1B-4A0F-A765-E7402973802C|DPU|USD|28100.08|28100.08|GTM| |26544814|KRASKA DISTRIBUIDORA, SOCIEDAD ANONIMA|14 AVENIDA ZONA 4 FINCA EL NARANJO|SN|19-50|1001|NO.OFIBODEGAS SAN SEBASTIAN BODEGA NO.18, MIXCO GUATEMALA|2022-08-24 10:02:01|
3995|2011002|240|2022-07-27|da532f74-8bf8-4506-a68c-fef1faf2ba45|DPU|USD|10879.08|10879.08|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-05 10:45:07|
3995|2010944|240||COVE22598IEC2|EXW| |0.00|0.00| | |13-2656671|COVIA HOLDINGS CORPORATION||||||2022-08-03 16:46:05|
3995|2011941|240|2022-08-24|c281225a-3b20-422c-80ce-e30b59fa89ce|DPU|USD|16485.12|16485.12|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-25 16:22:08|
3995|2010947|240|2022-08-02|daa770d6-2b6e-4b81-9aa8-f5f5b281f1ba|DPU|USD|26844.48|26844.48|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-03 16:58:07|
3995|2010973|240|2022-08-03|faef6b19-d492-46c1-8e78-001f80c5ed40|DPU|USD|9720.00|9720.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-04 13:15:03|
3995|2011258|240||COVE2259PFDV2|FCA| |0.00|0.00| | |36-1458720|MC MASTER CARR SUPPLY COMPANY||||||2022-08-12 13:57:10|
3752|2052261|370|2022-07-22|CFF66C03-D5EC-407E-90F9-24AE45D89D24|DPU|USD|747.65|747.65|GTM| |26544814|KRASKA DISTRIBUIDORA, SOCIEDAD ANONIMA|14 AVENIDA ZONA 4 FINCA EL NARANJO|SN|19-50|1001|NO.OFIBODEGAS SAN SEBASTIAN BODEGA NO.18, MIXCO GUATEMALA|2022-08-03 14:06:01|
3995|2011021|240|2022-08-04|caf7d7db-28fd-4151-a5af-348dda889c4d|DPU|USD|1344.00|1344.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-08 17:56:06|
3995|2011865|240|2022-08-23|26f92595-4103-42b8-9f94-1ef22ad0159c|DPU|USD|27705.60|27705.60|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-24 17:48:09|
3995|2010984|240|2022-08-03|168c6961-38f1-46e3-9ca1-313f71fb4b36|DPU|USD|20092.88|20092.88|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-05 10:46:03|
3995|2012232|240|2022-08-30|908a469b-e6ea-4c48-8c07-dc85fd0b77fd|DPU|USD|1099.86|1099.86|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-31 16:30:04|
3995|2011231|240|2022-08-10|589df3b8-ff77-4c1c-8374-69b4a061aba3|DPU|USD|2898.00|2898.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-11 15:47:00|
3995|2010789|240|2022-07-29|b31aaf9e-b608-43dd-9a7f-8f151321654c|DPU|USD|4320.00|4320.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-01 17:27:05|
3995|2011864|240|2022-08-23|f50c152e-3a7c-4e4a-be31-168111be0690|DPU|USD|7376.64|7376.64|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-24 17:48:08|
3995|2010879|240|2022-08-01|455826d4-9ce0-4d0a-88b5-7d876fd6679c|DPU|USD|10927.84|10927.84|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-02 16:38:08|
3995|2011396|240|2022-08-12|15dd7f73-bbe9-4392-81d0-779e94d16dbb|DPU|USD|97.74|97.74|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-16 15:10:05|
3995|2010985|240|2022-08-03|ee4ce6e7-8c36-4b74-9818-d932a55c11a8|DPU|USD|23039.64|23039.64|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-05 10:46:01|
3995|2010793|240|2022-07-30|038800c3-2e00-4fa8-ac17-539259635498|DPU|USD|18739.24|18739.24|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-01 17:24:04|
3995|2011944|240|2022-08-25|6cde81c4-47d4-4393-803d-1516009c9af9|DPU|USD|12821.76|12821.76|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-25 16:23:05|
3995|2011179|240|2022-08-09|00353d3b-29a0-4924-8941-a8a718ae4686|DPU|USD|13829.25|13829.25|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-10 13:23:06|
3995|2010796|240|2022-07-30|ef7a832a-cf3b-4531-8dc6-30538221f8a6|DPU|USD|19180.80|19180.80|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-02 13:54:02|
3995|2011863|240|2022-08-23|3b568dcb-9f28-49a7-845b-51007a57993e|DPU|USD|3462.12|3462.12|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-24 17:47:04|
3995|2011114|240|2022-08-08|0226e012-54d3-4cfc-ae3d-92de0988577c|DPU|USD|1700.32|1700.32|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-09 19:01:02|
3995|2011008|240|2022-07-29|681a3923-d5a9-4c9f-bd3a-ca2d262dd23a|DPU|USD|410.00|410.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-05 10:52:01|
3995|2010789|240|2022-07-29|2125ac3d-39c8-45ef-8473-31de60b0ab06|DPU|USD|12470.00|12470.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-01 17:27:05|
3995|2010949|240|2022-08-02|74777919-706b-4db2-b8b2-0920a844c133|DPU|USD|12668.80|12668.80|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-03 18:23:19|
3995|2012008|240|2022-08-26|97a0592f-53f1-490c-aad8-26f0801aa62f|DPU|USD|3884.93|3884.93|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-26 16:22:09|
3995|2011201|240|2022-08-10|7350a4dd-dae9-47bf-b2b8-5e4a0a737dd2|DPU|USD|6393.60|6393.60|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-10 16:45:06|
3995|2012195|240|2022-08-29|2ab2e375-08a7-4e38-bbfb-7f4975fd43e9|DPU|USD|7151.40|7151.40|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-30 17:16:04|
3752|2052645|370|2022-08-16|5FB7E4C7-6615-496D-8C3E-542B153869B6|DPU|USD|6725.00|6725.00|GTM| |26544814|KRASKA DISTRIBUIDORA, SOCIEDAD ANONIMA|14 AVENIDA ZONA 4 FINCA EL NARANJO|SN|19-50|1001|NO.OFIBODEGAS SAN SEBASTIAN BODEGA NO.18, MIXCO GUATEMALA|2022-08-24 10:02:01|
3752|2052261|370|2022-07-22|7F27BA2E-25DF-4A41-8EC5-1B4B7A6EF7B4|DPU|USD|43515.92|43515.92|GTM| |26544814|KRASKA DISTRIBUIDORA, SOCIEDAD ANONIMA|14 AVENIDA ZONA 4 FINCA EL NARANJO|SN|19-50|1001|NO.OFIBODEGAS SAN SEBASTIAN BODEGA NO.18, MIXCO GUATEMALA|2022-08-03 14:06:01|
3752|2052261|370|2022-07-22|CFF66C03-D5EC-407E-90F9-24AE45D89D24|DPU|USD|747.65|747.65|GTM| |26544814|KRASKA DISTRIBUIDORA, SOCIEDAD ANONIMA|14 AVENIDA ZONA 4 FINCA EL NARANJO|SN|19-50|1001|NO.OFIBODEGAS SAN SEBASTIAN BODEGA NO.18, MIXCO GUATEMALA|2022-08-03 14:06:01|
3430|2005607|810||COVE22593LCG7|EXW| |0.00|0.00| | |RO1758381|SC APULUM SA||||||2022-08-02 12:18:00|
3995|2011008|240|2022-07-29|687a337d-05c8-41c2-a83c-b06d605bb7c1|DPU|USD|7899.78|7899.78|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-05 10:52:01|
3995|2011707|240|2022-08-19|d69d3d49-97f8-426c-8392-a473f5188a0e|DPU|USD|3664.28|3664.28|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-23 10:23:01|
3995|2012232|240|2022-08-30|fcda2bc5-77ed-45fb-b7f3-b427dd514c22|DPU|USD|14515.20|14515.20|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-31 16:30:04|
3995|2011208|240|2022-08-09|9210d388-a85c-4660-a215-89b43e360f52|DPU|USD|11491.20|11491.20|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-10 17:08:05|
3995|2011347|240|2022-08-15|fde025e1-8446-46c1-a51b-e8b0dbe7d3da|DPU|USD|26616.32|26616.32|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-16 15:19:01|
3995|2010799|240|2022-07-29|3c414d49-eeb1-4603-8f9c-a17d31c774d0|DPU|USD|1351.20|1351.20|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-02 13:49:02|
3995|2011225|240|2022-08-10|25e512c4-fbe3-4dc9-8b78-d502dfd5b715|DPU|USD|47.36|47.36|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-11 15:42:02|
3995|2012104|240|2022-08-27|e5e7ead9-5de5-4854-8c24-72f105916345|DPU|USD|3540.36|3540.36|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-29 16:03:03|
3995|2010945|240||COVE22598IFH8|EXW| |0.00|0.00| | |13-2656671|COVIA HOLDINGS CORPORATION||||||2022-08-03 16:47:04|
3995|2012233|240|2022-08-30|d3e060f2-498e-4d7e-97bb-3abf13e68b66|DPU|USD|2747.52|2747.52|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-31 16:19:02|
3995|2010894|240|2022-08-01|dea43bbe-9c16-45a0-a51d-23f89dd5dc31|DPU|USD|24026.64|24026.64|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-03 11:48:02|
3995|2010789|240|2022-07-29|40294c20-2e40-490f-ba15-ff681d9b6909|DPU|USD|78.08|78.08|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-01 17:27:05|
3995|2012008|240|2022-08-26|2b271648-5b79-4462-b881-28d57aa79d3e|DPU|USD|4052.95|4052.95|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-26 16:22:09|
3995|2010789|240|2022-07-29|63a2ce3a-4f8d-428f-9094-b7e8eb80cf19|DPU|USD|282.00|282.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-01 17:27:05|
3947|2032238|521|2022-05-16|COVE225AWHCW6|FCA| |0.00|0.00| | |8180001000511|SHIN-EI KIKO,CO.,LTD||||||2022-08-30 19:47:00|
3995|2011020|240|2022-08-04|50d7f215-1cc2-434c-8053-c834e0c85b25|DPU|USD|16332.00|16332.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-05 17:18:10|
3995|2011020|240|2022-08-04|1c5fa789-dc80-4c45-826f-e58f05cb3655|DPU|USD|8310.42|8310.42|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-05 17:18:10|
3995|2011710|240|2022-08-19|05395edf-bf63-4c92-9550-c83af219e90b|DPU|USD|3205.00|3205.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-23 10:21:02|
3430|2005608|810||COVE22593NTP6|EXW| |0.00|0.00| | |RO1758381|SC APULUM SA||||||2022-08-02 12:18:01|
3995|2012008|240|2022-08-26|13f68eb9-1719-4e69-a600-0dbbf271c525|DPU|USD|6895.60|6895.60|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-26 16:22:09|
3995|2011707|240|2022-08-19|2ea2c85a-fbba-41d4-8ab1-b29085f319a1|DPU|USD|115.57|115.57|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-23 10:23:01|
3995|2011021|240|2022-08-04|ad76d61a-3a4e-46bd-9e7e-e326702ab47b|DPU|USD|21621.60|21621.60|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-08 17:56:06|
3752|2052261|370|2022-07-22|7F27BA2E-25DF-4A41-8EC5-1B4B7A6EF7B4|DPU|USD|43515.92|43515.92|GTM| |26544814|KRASKA DISTRIBUIDORA, SOCIEDAD ANONIMA|14 AVENIDA ZONA 4 FINCA EL NARANJO|SN|19-50|1001|NO.OFIBODEGAS SAN SEBASTIAN BODEGA NO.18, MIXCO GUATEMALA|2022-08-03 14:06:01|
3995|2012159|240|2022-08-27|ccbde40e-2009-4a63-bcc6-e9e8f5e3e114|DPU|USD|26904.96|26904.96|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-29 17:06:09|
3995|2010879|240|2022-08-01|daae905f-80a4-46e4-af06-6ae441438814|DPU|USD|54.18|54.18|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-02 16:38:08|
3995|2012008|240|2022-08-26|12ee2c10-c105-4380-97a5-ec7b6697498a|DPU|USD|380.25|380.25|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-26 16:22:09|
3995|2011029|240|2022-08-05|4a89eb55-047c-4266-bf72-26ac47e6606d|DPU|USD|15412.40|15412.40|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-08 16:33:06|
3995|2010879|240|2022-08-01|61f3d870-562f-414b-a5fc-de2d14e3c640|DPU|USD|2897.40|2897.40|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-02 16:38:08|
3995|2011352|240||COVE225AWTON4|DDP| |0.00|0.00| | |390714410|HENTZEN COATINGS INC||||||2022-08-31 11:23:00|
3995|2010982|240|2022-08-01|32e6df39-d207-4727-a74a-1127ea0d415a|DPU|USD|1107.72|1107.72|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-04 13:47:10|
3995|2012194|240|2022-08-27|dc785da8-ebee-452f-8bbe-3ddb92bc03da|DPU|USD|747.36|747.36|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-30 17:16:03|
3995|2012194|240|2022-08-27|de277d61-2e0c-4f08-b504-e1e707f3d810|DPU|USD|35125.92|35125.92|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-30 17:16:03|
3995|2011114|240|2022-08-08|6bdf63ac-41e3-4398-926c-61a29315466d|DPU|USD|15366.32|15366.32|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-09 19:01:02|
3387|2038656|510|2022-07-15|COVE225AAKF14|FOB| |0.00|0.00| | |0517608534|MP INDUSTRIES, LTD.||||||2022-08-23 10:11:01|
3995|2012003|240|2022-08-26|05e5f587-790c-4506-8af1-0d8937c48425|DPU|USD|8242.56|8242.56|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-26 15:33:01|
3995|2011501|240|2022-08-16|00ed665a-c39a-4c6c-8ccc-b445200a40ad|DPU|USD|2632.00|2632.00|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-17 18:01:14|
3995|2011234|240||COVE2259NQVU5|EXW| |0.00|0.00| | |13-2656671|COVIA HOLDINGS CORPORATION||||||2022-08-11 17:16:06|
3995|2011346|240|2022-08-12|1ccaa5f3-3080-480f-bd25-6407bc65cafb|DPU|USD|18584.64|18584.64|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-16 15:10:02|
3752|2052577|370|2022-08-08|20E312C3-98F1-4510-AEB2-2864992890F7|DPU|USD|52079.80|52079.80|GTM| |26544814|KRASKA DISTRIBUIDORA, SOCIEDAD ANONIMA|14 AVENIDA ZONA 4 FINCA EL NARANJO|SN|19-50|1001|NO.OFIBODEGAS SAN SEBASTIAN BODEGA NO.18, MIXCO GUATEMALA|2022-08-17 14:13:01|
3995|2011398|240|2022-08-15|7832e0dd-5d9c-4b19-8bdb-9852b59d1d22|DPU|USD|27705.60|27705.60|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-16 15:10:05|
3995|2011788|240|2022-08-22|f9f9a71d-1fb9-4861-91a2-da113c77843c|DPU|USD|23811.84|23811.84|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-23 16:49:03|
3995|2011863|240|2022-08-23|beab0569-1e60-41a9-ae24-62c8012dc388|DPU|USD|204.37|204.37|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-24 17:47:04|
3995|2011786|240|2022-08-22|a1c70402-5441-4100-b534-6261d970c649|DPU|USD|19827.04|19827.04|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-23 16:49:02|
3995|2011864|240|2022-08-23|f4baf47c-61b6-4eb6-a4f4-249750f6f0ec|DPU|USD|7814.94|7814.94|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-24 17:48:08|
3995|2011862|240|2022-08-23|2395daec-409f-4776-ae2b-7067377eee4d|DPU|USD|23811.84|23811.84|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-24 17:45:05|
3995|2011396|240|2022-08-12|34036738-3cb7-4896-9c02-f5a544abf204|DPU|USD|11089.92|11089.92|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-16 15:10:05|
3995|2011501|240|2022-08-16|0a273be7-9322-423d-a9ea-e3c8b9bcd10a|DPU|USD|13183.96|13183.96|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-17 18:01:14|
3995|2011505|240|2022-08-16|ae47ef33-3c88-4f72-a0f2-22d117d29711|DPU|USD|502.32|502.32|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-17 18:32:05|
3995|2011555|240|2022-08-18|6d0565af-1988-4d7a-8744-3dea678c03df|DPU|USD|110.79|110.79|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-18 16:32:03|
3995|2010938|240||COVE2259NXVF6|FCA| |0.00|0.00| | |390714410|HENTZEN COATINGS INC||||||2022-08-12 14:17:04|
3430|2006037|810||COVE2259TLE64|FOB| |0.00|0.00| | |0550441332|ALMESAN ALUMINYUM SAN. VE TIC. A.S||||||2022-08-23 12:48:01|
3995|2011944|240|2022-08-25|029579ce-91a3-478e-891b-32d1dbd4f417|DPU|USD|6481.68|6481.68|USA| |461262251|CINSA USA INC|US HWY 281 N|SUITE 230|18402|78259|SAN ANTONIO|2022-08-25 16:23:05|
